num_interests,reach
8,887.48978710018
9,11787.294398431
10,10328.257729215
11,10715.642105474
12,9014.2051121804
13,595.84678894629
14,299.61986770433
15,350.4424454514
16,545.13497308914
17,231.70342118788
18,737.79553183928
19,760.61395025329
20,1246.9598157918
21,1221.0232730855
22,649.97983943416
23,430.86156888667
24,430.66184607776
1,407.64393708667
2,402.04327824293
3,402.04327824293
4,88.424192243988
5,104.93004146102
6,586.68215511152
7,600.01897534283
8,509.77068280781
9,496.3991670476
10,35.575033415891
11,15.586162983625
12,14.666316196711
13,1.3562195629014
14,181.60395006829
15,181.60395006829
16,141.90856453179
19,23.672257741852
20,59.008428878333
21,237.39368195581
22,237.39368195581
23,237.33463055749
24,212.30001767492
1,5113.5452743533
2,4063.9334978183
3,3085.3512840092
4,3960.1635187792
5,1348.8650194043
6,1409.4498905051
7,1399.4579101373
8,27.038613339958
9,6.3816181959435
10,309.11950411067
11,395.57821506119
12,142.24399266578
13,226.18708264825
14,251.48778129782
15,258.50365488785
16,237.94793829449
17,339.43976325517
18,257.37462273614
19,150.31271543505
20,107.8015936208
21,107.8015936208
22,107.8015936208
23,141.24748523555
24,192.87829990286
1,5113.5452743533
2,4063.9334978183
3,339.82915303213
4,3585.9156071785
5,3898.9042529705
6,4476.4791792492
7,4476.4791792492
8,169.40022649712
9,1587.7857142164
10,178.48661936608
11,214.01375471877
12,216.17550981694
13,239.9970444599
14,6.0517071407329
15,268.08879361998
17,102.93001091312
18,237.26117719453
19,95.074658386591
20,143.1990196446
21,143.19901942483
22,143.19901942483
23,132.47289899833
24,132.47289899833
1,5113.5452743533
2,4063.9334978183
3,5433.9982180022
4,5771.6599569522
5,166.72440245225
6,3413.3603040501
7,3377.8334054591
8,3377.8334054591
9,464.73312088234
10,85.868280189677
11,441.64203551658
12,356.61658370267
13,273.10383665177
14,204.43673603453
15,331.20104847847
16,328.86349950027
17,204.02353636727
18,190.3087831566
19,190.3087831566
20,135.0495076263
21,158.8899419919
22,160.14250661503
23,135.4340850113
24,139.68598659465
1,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
2,18624.037546183
