num_interests,reach
4,6732.2779819247
5,2293.0705329873
6,2396.0648138586
7,2379.0784472334
8,45.965642677929
9,10.848750933104
10,525.50315698814
11,672.48296560403
12,241.81478753182
13,384.51804050203
14,427.52922820629
15,439.45621330935
16,404.51149510064
17,577.04759753379
18,437.53685865143
19,255.53161623958
20,183.26270915535
21,183.26270915535
22,183.26270915535
23,240.12072490043
24,327.89310983486
1,8693.0269664006
2,6908.686946291
3,577.70956015462
4,6096.0565322035
5,6628.1372300499
6,7610.0146047237
7,7610.0146047237
8,287.9803850451
9,2699.2357141679
10,303.42725292234
11,363.82338302191
12,367.4983666888
13,407.99497558183
14,10.287902139246
15,455.75094915396
16,4.6524904149308
17,174.9810185523
18,403.3440012307
19,161.6269192572
20,243.43833339582
21,243.43833302221
22,243.43833302221
23,225.20392829717
24,225.20392829717
1,8693.0269664006
2,6908.686946291
3,9237.7969706037
4,9811.8219268188
5,283.43148416882
6,5802.7125168851
7,5742.3167892805
8,5742.3167892805
9,790.04630549998
10,145.97607632245
11,750.79146037819
12,606.24819229454
13,464.27652230801
14,347.5424512587
15,563.0417824134
16,559.06794915046
17,346.84001182436
18,323.52493136623
19,323.52493136623
20,229.58416296471
21,270.11290138623
22,272.24226124555
23,230.2379445192
24,237.4661772109
1,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
2,31660.86382851
1,33679.149163717
2,25228.554546983
3,311.32755441339
4,237.63582396717
5,237.63582396717
6,237.63582396717
7,237.63582396717
8,232.62285311663
9,232.62285311663
10,1326.0175986485
11,576.03941330115
12,572.87436157939
13,647.94381117315
14,12.860747247392
15,3.1153709967263
16,122.35200035264
17,122.35200035264
18,121.68341018678
19,121.68341018678
20,122.10730229442
1,3720.437123059
2,3692.8516768867
3,3380.8476711349
4,2319.8457680674
5,1510.2836175435
6,536.78649845346
7,536.78649845346
8,220.07157307494
11,1001.6965584589
