num_interests,audience
2,48800
3,9200
4,74300
5,510300
6,6900
7,8400
8,1000
9,1000
1,197400000
2,4900
3,5300000
4,5000000
5,79200
6,212000
7,1000
8,49700
10,5800
11,2100
22,1000
1,285200000
2,903200
3,785000
4,3100000
5,7600
6,2900
7,1000
9,1000
1,565200
2,11100000
3,199000
4,13000
5,1000
8,1000
12,1000
1,392600000
2,2100000
3,34700
4,334600
7,3400
1,52700000
2,1700
3,3100
4,115600
1,140200000
2,137100000
3,162100000
4,2600000
5,13700
6,2400000
7,4000
8,1300
11,10900
1,1000000
2,567900
3,261300000
4,50500
5,98300000
6,6300
7,1000
8,21200
11,1100
13,2900
1,300800000
2,135300000
3,6100000
4,1200
5,1700000
6,2000
7,211300
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,208200000
1,201800000
2,439100
3,9000
4,13500
5,319300
7,4500
8,1000
9,1000
11,1000
1,13400000
2,376200
3,116900
4,20000
5,1000
6,11900
7,1000
1,7400000
2,138500
3,236700
4,9300000
5,344100
6,1200
9,1000
12,1000
13,1000
24,1000
1,276100000
2,44800000
3,93600000
4,24800000
4,24800000
4,24800000
4,24700000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
4,24800000
1,539700000
2,4400000
3,256100
4,1400000
5,1200
6,42100
7,46000
8,1900
9,1000
10,1000
11,1000
12,4000
14,1000
1,104700000
2,145100000
3,101600000
4,4000000
5,408800
6,1000
9,5000
10,1200
1,127700000
2,5200000
3,91600
4,5000000
6,106300
7,1600
10,1000
15,1000
1,62600000
2,543400
3,3100000
4,9300000
5,1100
6,5400
7,383400
8,10100
9,1000
12,1000
13,1000
1,747800000
2,6100000
3,359900000
4,21100000
5,31100000
6,888900
7,3400
8,174800
9,8700
10,1000
11,1000
12,229800
13,293100
14,1000
16,1000
1,109200000
2,2500000
3,584200
4,1000
5,5700
7,1000
8,177500
9,8300
1,336400000
2,47100000
3,51700000
4,19600
5,47500
6,1000
8,62100
12,11800
1,539400000
2,63200000
3,12000
4,1600000
5,118900
6,5000
7,1000
17,1000
1,14600000
2,65100000
3,380700
4,200600
5,2300
6,103800000
7,16800
8,12900
9,1000
10,149200
11,94400
13,5500
17,1000
19,1700
1,50800000
2,14000000
4,115700
5,24000
6,1000
8,1000
1,37400000
2,106100000
3,489200
4,113900
5,1700
6,1000
8,173800
12,1000
1,2500000
2,152600
3,24600000
4,133400
5,32400
6,1300
7,5100
8,119000
13,1000
1,641200000
2,175600000
3,428000000
4,18300000
5,170000
6,409800
7,4700
8,1900
10,1000
13,1100
15,10900
1,225100000
2,545300000
3,71300
4,53200
6,1000
1,26800000
2,296900000
3,4300000
4,10700000
5,171600000
6,1000
7,1700
9,1000
10,65800
12,1000
15,9200
16,1500
1,24800000
2,1700000
3,9100
4,1400000
5,921700
1,25100000
2,267400
3,70000000
4,1000
5,7800000
6,942000
7,35300
8,264100
9,25100
10,5300
11,1000
12,119800
13,2600
14,33000
16,1000
22,1000
1,2700000
2,261400000
3,1800
4,1200
13,1000
1,11000000
2,21600
3,26600000
4,786600
5,4200
6,13900
7,1000
8,1000
10,1000
1,2600000
2,9900000
3,12400000
4,44800
5,2800
6,2000
1,2600000
2,77700000
3,44100
4,309500
5,214900
6,25100
7,276200
8,1400
12,1000
14,6700
1,19000000
2,26200000
3,1100000
4,1000
5,33000
6,6100
9,1000
1,480000000
2,31500000
3,25900000
4,57100
5,3300
6,36200
9,5500
1,492800000
2,272100
3,740700
4,119100000
5,4700
6,4400
7,45800
8,32600
9,10200
11,65900
12,5500
13,2300
1,16000000
2,1100000
5,1000
1,213300000
2,64000000
3,34500
4,2900000
5,57600
7,137600
12,1000
23,1000
24,1000
1,532900
2,133700
3,28300
5,1000
1,107700000
2,195800000
3,1000
4,79500
6,1000
7,1900
8,1200000
1,342600000
2,32600000
3,150300
4,2600
5,1000
6,71900
7,2600
8,1000
10,1000
12,1000
13,1000
15,1000
1,643200000
2,13900
3,255100000
4,152700
5,4200
6,897600
8,134800
12,1000
1,581600000
2,2100000
3,81700000
4,9700
5,31400
6,2400
7,149100
8,1000
9,15100
12,1000
1,189100000
2,60400
3,3100000
4,1300000
5,8000
6,277800
7,164200
8,1000
14,1000
1,78300000
2,12800000
3,32600000
4,12100000
5,3100
6,1000
7,30300
9,1000
1,267800000
2,6100000
3,32600000
4,143700
5,7800000
6,1000
7,2000
9,96900
11,1000
1,28100000
2,72100000
3,1300000
4,73500000
5,32200
10,13800
13,1000
16,1000
1,720200000
2,574300000
3,548200
4,387400
5,11200
6,129100000
7,1100000
8,2700
9,1000
10,66700
13,2300
15,97300
19,1000
1,1700000
2,111800000
3,1300000
4,656500
5,1000
7,1000
8,64900
9,1000
11,1000
1,576500000
2,425500000
3,2900000
4,149200000
5,264900000
6,209300000
7,4000
8,198400
9,2100
10,4200
11,463000
12,1400
13,41100
14,1300
14,1300
14,1300
14,1300
14,1300
14,1300
14,1300
14,1300
14,1300
14,1300
14,1300
14,1300
1,55100000
2,6000
3,568700
5,1000
7,1000
1,192500000
2,205300000
3,9600000
4,578200
5,16600000
6,43500
7,43400000
8,53100
9,27700
10,12600
11,2400
12,1200
13,141100
14,20000
15,10200
16,1200
18,5000
19,135200
1,42700000
3,25300
4,257000
1,14200000
2,11000000
3,174800
4,39000
5,29300
6,96600
9,1000
13,1000
18,1000
1,503400000
2,256500000
3,20200
4,5000000
5,323400
6,1600000
7,23300
8,6900
9,1000
10,1000
12,1000
13,1000
1,12500000
2,6400000
3,108100
4,55100
5,58000
6,446900
7,14800
1,12000000
2,108200000
3,371000
4,9600000
5,1000
7,1000
8,145800
9,1000
10,1000
1,2400000
2,20600000
3,33100000
4,715700
5,259600
6,30400
7,445800
8,6700
9,1000
10,1000
11,1000
1,56100000
2,16000000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
3,11700000
1,3600000
2,4400
5,29400
7,16500000
8,1000
1,279800000
2,178300000
3,5100
4,1000
1,7900000
2,558200
3,1300000
4,13300
5,5900
6,2300
7,1400
8,92700
9,1000
11,1800
12,1000
1,187000000
2,4500000
3,626200
4,25600
5,5200
6,1000
7,7900
1,13600000
2,363000
3,1200000
4,37100
5,1000
6,4800
11,3000
1,126900000
2,2300000
3,10100
4,1000
5,165200
7,1000
1,524400000
2,2200000
3,8000000
4,222600
5,1000
6,32800
7,1000
8,1000
1,610600000
2,579500000
3,313400000
4,502200000
5,202600000
6,299100000
7,106600000
8,136300000
9,98000000
10,134900000
11,100500000
12,156700000
13,95300000
14,95100000
14,95100000
14,95100000
14,95100000
14,95100000
14,95100000
14,95100000
14,95100000
14,95100000
14,95100000
14,95100000
14,95100000
1,151600000
2,243500
3,5900000
4,5600
5,1000
6,1200
7,1000
9,2300
19,1000
1,270500000
2,19600000
3,2800000
4,554700
5,332300
6,1000
7,142600
10,1000
14,11700
21,1000
1,9300000
2,144500000
3,1200000
4,28800
5,2800000
6,8700
7,7100
11,16600
1,145400000
2,11500000
3,206100
4,126900
5,2700000
6,7200
7,3300
9,1000
10,17200
17,2500
21,1000
1,647000000
2,865300
3,50200000
4,10400000
5,78400000
6,1000
9,5000
10,302500
11,3900
16,1000
1,5900000
2,282800000
3,121900000
4,85600000
5,1400
6,31300
8,1100
9,233200
10,2500
11,2000
12,4300
15,1000
16,1000
1,356900
2,1800000
3,311200
4,3500000
5,32800
6,74200
7,12300
13,16500
21,1000
1,152200000
2,28900000
3,1300000
4,11700
5,2400
6,28000
8,1000
9,1000
15,1000
1,165300000
2,16700000
3,24100000
4,9200
5,3200
6,1000
10,3500
11,9300
1,544200000
2,188600000
3,5100000
4,1000000
5,4200
6,21700000
7,1000
9,108800
10,2900
13,1000
17,1000
1,293700000
2,545200000
3,16500000
4,78900000
5,401200
6,6000
7,32600000
8,12200
9,33300
10,2800
12,12100
15,162200
16,1000
18,143500
19,2700
1,111000000
2,4400000
3,640100
4,603500
5,3300000
6,164300
8,1000
9,15200
10,27900
1,2900000
2,337700000
3,9700
4,1600
5,104900
8,1000
12,1000
1,18000000
2,10400000
3,1700000
4,107300
6,1000
1,400100000
2,11500000
3,645200
4,14600
5,13000000
6,40000
8,25900
9,1000
10,1000
11,40000
13,1000
14,6800
16,1000
1,40200000
2,12200
3,64100000
4,1100000
5,63200
6,496100
8,1000
9,2800
16,1000
1,47700
2,10500000
3,5600000
4,4300000
1,235600000
2,7800000
3,10400000
4,5400000
7,1000
1,5500000
2,32400000
3,2000000
4,42500
5,1000
6,29000
7,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
1,33300000
2,3200000
3,384100
4,1000
5,1900
12,1000
1,162500000
2,168300
3,2500000
4,69000
5,3000
6,56800
7,4900000
8,2900000
9,1000
10,4800000
16,1000
1,727000000
2,355100000
3,1400000
4,793000
5,6700
6,1000
9,30000
10,1000
12,1400
13,1100
14,3700
15,1000
17,1000
18,1000
1,7900000
2,997100
3,1000
4,2200
6,1000
7,47000
1,370900000
2,362600000
3,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
4,206800000
1,4000000
2,3100000
3,39800
4,80600000
5,1000
7,25800
8,83600
10,1000
1,51800000
2,3700000
3,3000000
4,3000000
5,843900
6,97400
7,2100
11,1000
1,15300000
2,1600000
3,2400000
4,3700
5,1000
6,7000
9,1000
10,1000
11,1000
1,117800000
2,5900000
3,1100000
4,162700
5,21000
6,8200
7,32800
8,1000
1,5600000
2,17500000
3,471400
4,630300
5,284900
6,462700
7,54400
9,134100
14,12100
1,5300000
2,2000000
3,18900000
4,19300
5,1500000
6,4600
7,1000
8,6200
11,1000
1,3400000
2,9400000
3,204400
4,24900
5,2000
7,5200
1,641200000
2,84600000
3,219600000
4,35600
5,3100000
6,3100
7,135400
8,78200
9,1000
10,78300
11,1000
12,2500
14,1000
1,2500000
2,18500000
4,1000
5,1000
6,1000
1,13900000
2,4000000
3,1600000
4,24100
5,976800
6,1000
1,4700000
2,40500
3,239000
4,1400
5,10500
6,1000
7,4700
9,1000
1,427200000
2,45700
3,1000
4,1700
5,1400
6,1000
7,1300
1,270100000
2,5200000
3,7500
5,3900
8,42400000
10,3200
1,17100000
2,58100000
3,33100000
4,35600000
5,1000
6,8200
7,663700
11,1000
1,56600000
2,21000000
3,4600
4,17000
5,726000
6,1000
1,142500000
2,232800000
3,139800000
4,51900000
5,2900000
6,4800000
7,10000
8,1000
9,1000
12,2400
1,35900000
2,1200
3,210300
4,1800
5,928100
6,51800
9,2000
13,4400
1,12800000
2,128900000
3,3100
4,32400
5,477500
6,773200
1,3100000
2,482300
3,30200
4,1000
5,1200
1,57300000
2,12900000
3,10100000
4,2100000
7,237600
8,1000
9,7400
10,21600
13,1000
1,9500000
2,4000000
3,198000
4,4700000
5,16200
6,31700
7,1000
2,227000000
3,7800
5,13400
6,1000
8,1000
10,6200
1,323200000
2,292300000
3,6000000
4,174500
5,19500
6,3700
7,278200
8,255600
9,1200
11,5800
12,15800
17,6800
18,2000
19,1000
1,15300
2,4000000
3,830700
4,74800
5,8700
7,3700
1,78200000
2,658600
3,4800000
4,12700000
5,199800
6,2400000
7,95200
8,1400000
10,4900
12,86100
13,77300
19,1000
1,4200000
2,1200000
3,123900000
4,643300
5,1000
7,36100
9,364200
10,1000
1,110600000
3,33800000
4,43900
5,1500000
6,1000
7,1700
11,1900
1,225000000
2,2900000
3,2100000
4,80000
5,31000
8,11300
9,26600
14,1000
1,179700000
2,1100000
3,211100
4,152200000
5,244100
7,5000
9,15000
10,1400
12,1000
13,1000
15,4700
16,10300
17,1000
19,1000
22,1000
1,628000000
2,21700000
3,2000000
4,1000000
5,12300
6,5800
8,16000
9,1000
13,1000
1,220200000
2,7900000
3,648500
4,55500
5,1000
6,2100
8,1000
15,2500
1,40200000
2,4100000
3,5200
4,95100
5,69800
6,80900
7,1000
8,1100
10,2300
12,1600
24,1000
1,278400000
3,72400000
4,3500000
5,30200000
6,93100
7,1000
8,1000
9,11600
10,12800
11,1000
12,3600
15,1000
18,1100
19,1000
1,432800000
2,12100000
3,148500000
4,962600
5,75800
6,1800
7,11100000
8,145000
9,210100
10,1800
13,2900
14,1000
1,98800000
2,2800000
3,5300
4,16000
1,112000000
2,625000000
3,158400000
4,3800
5,1400000
6,5400
7,1900
8,44300
9,8200
10,1000
11,2000
14,3000
17,1000
1,3400000
2,930400
3,8500
4,11800
5,1300
6,7300
9,1000
1,651800000
2,136200000
3,5000000
4,478500
5,504100
6,939800
7,2100000
8,13100
9,22200
10,265700
11,3800
12,307100
13,3300
14,113300
15,1000
17,3400
18,1000
19,1000
22,1000
23,2300
1,580500000
2,2900000
3,66100000
5,1100
6,373300
7,2100
9,29600
10,1000
12,2500
15,34700
1,335000000
2,2600000
3,39600000
4,87300
5,116700000
6,5400000
7,439800
8,21200
9,2600
12,431400
13,14600
14,1000
17,2200
25,1000
1,3700000
2,703000
3,49200
4,12400
7,1000
1,95800000
2,123400000
3,14000000
4,7200
6,479800
7,26000
8,113500
10,2800
12,1000
13,38700
14,1000
1,5800000
2,11700000
3,513200
4,7700
11,179400
1,162500000
2,22000000
3,6800000
4,67800000
5,1000
7,1900000
8,10300
10,5400
12,1100000
22,1000
1,2100000
2,6500000
3,792200
4,37000
5,1000
6,1000
8,1000
1,41200000
2,11300
3,706100
4,14600
5,176500
6,13600
1,39100000
2,19700000
3,1500
4,84100
5,1000
6,1000
7,8400
1,13800000
2,250500
3,5400
4,96500
5,323300
6,2700
7,2000
8,1000
1,21900000
2,32900000
3,44000000
4,27200000
5,150900000
6,1700
8,98600
10,1000
11,1700
13,1200
1,235600000
2,230200000
3,196000000
4,30400
5,46000000
6,35600
7,573900
8,28400
9,106000
10,48500000
11,8200
12,53900
14,15900
15,1000
16,12100
18,1000
19,1000
1,486000000
2,1600000
3,198700
4,1600
5,9700
6,2700
7,1800
9,1000
1,113900000
2,4000000
3,165300
4,3100
6,4300
10,1000
1,52800000
2,12300000
3,1900000
4,18500000
5,105900
7,4900
8,84400
9,1000
10,1000
1,18700000
2,329200000
3,169800000
4,25500
5,9600000
6,1000000
7,1000
8,2000
9,171100
10,30400
11,68900
14,268000
15,1000
1,70300000
2,11600000
3,5500
4,3600
5,1000
7,1000
8,1800
1,335500000
2,1400000
3,15200
4,29700000
5,318200
6,1000
7,1100
9,1000
12,1000
14,8600
1,739200000
3,11600
4,32700
5,1000
6,1000
7,9100
8,1400
1,72100000
2,7400000
3,52900
4,1700000
5,1800
7,1000
1,354700000
2,320100
3,62800
4,3200
5,346500
6,5700000
8,1000
9,14000
10,4300
13,64300
1,462200
2,304600000
3,92000
4,337900
5,2700
6,23000
8,19600
9,1000
1,438900000
2,305200000
3,232900000
4,2800000
5,31400
6,78300
9,761800
10,1000
11,1400
13,15000
1,94300000
2,11500000
3,29400
4,164900
5,1600000
6,1000
9,49300
1,303300000
2,7400000
3,1700000
4,7200
5,833100
11,71500
12,7500
1,129900000
2,48100000
3,188700
4,1200000
5,21800
6,1000
7,3100
1,40100000
2,8000000
3,12100000
4,443400
5,23500
7,259000
1,3100000
2,544000000
3,1700000
4,7700
5,138500
6,83000
7,4000
8,73200000
9,32800
10,201800
11,28300
14,35500
15,1000
16,1000
18,1000
20,1000
21,5500
1,535800000
2,3300000
3,69200
4,13600
5,1400000
6,1000
7,1400
8,3300000
9,1000
12,2200
13,1000
16,1000
18,1000
1,627500000
2,1400000
3,13800000
4,10300000
5,44900
6,7800000
7,10500
8,1200
9,125000
11,78100
14,3100
16,1000
1,25100000
2,14800000
3,4200
4,18700000
5,270500
6,5200
7,1000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,480000000
1,381000000
2,992100
3,46500
4,149700
5,1300
6,42700
1,2600000
2,86700
3,40100
4,1100000
5,4500000
10,1000
1,117300000
2,1900000
3,3500000
4,14100000
5,599300
6,1000
7,11200
8,1000
10,2200
1,693900000
2,66200000
3,89200000
4,16800000
5,995400
6,113300
7,11800
9,1000
10,84900
1,2100000
2,560300
3,37700
4,41000
5,1000
6,6700
1,184600000
2,332300
3,1000
4,1600000
6,12500
1,368700000
2,10800000
4,1100
5,9400
6,19100000
7,2600
9,4800
10,3200
19,1000
1,14800000
2,3300000
3,10300000
4,2700000
5,2700000
6,1000
7,27100
8,2300
9,227600
11,1000
15,1000
1,4500000
2,2100000
3,2200000
4,4200
5,942500
6,1900000
9,2400
10,7000
13,11600
14,12300
1,73200000
2,28400
3,31600
4,15000
5,231600
7,1000
8,1000
15,1000
1,243900000
2,69800
3,15000000
4,15700000
5,117000000
6,26500
7,1400000
8,15400
9,37200
10,1100
12,61900
13,1000
15,1000
1,362700000
2,7500
3,1600
4,141100
5,753100
6,10000
8,1000
1,11400000
2,74500
3,4400
4,2500
5,1000
6,147200
7,1000
1,221500000
2,916400
3,52400
4,1000
5,1000
6,3700
1,100700000
2,41200000
3,13700
4,84100
5,1000
6,1000
1,5800000
2,8300000
3,3700000
4,58400
5,4700000
6,35300000
7,407300
8,80100
9,1300
15,1000
1,35100000
2,35500000
3,176700
4,2700000
5,960100
6,5200
7,12500
8,27000
9,3200
12,1000
16,1000
19,1000
1,26900000
2,12100
3,48100
4,1500000
5,15000
6,1000
7,1800
9,1000
1,542800000
2,3200000
3,44400000
4,1000
6,2400000
7,185400
10,11100
18,1000
1,41100000
2,11100000
3,1200000
4,82700
5,563900
6,148300
7,163700
8,1100000
9,2100
11,3000
16,1000
18,1000
1,482400000
2,306300000
3,95400
4,29800
5,1000
6,60500
8,1000
10,7800
13,2400
1,2500000
2,88500000
4,238800
5,4800
6,654700
7,1600
8,3100
1,12200000
2,211300000
3,35600000
4,9600
5,9100000
6,1000
7,1300
8,2000
9,4700
1,4200000
2,91100000
3,779100
4,145800
5,1000
7,1000
1,4100000
2,151800000
3,14900000
4,1000
5,9400000
6,13900000
7,63700
8,1000
9,2600
21,1000
23,1000
1,720200000
2,2500
3,59300000
4,344100
5,178800
6,230800
7,13200000
8,1000
9,1000
10,326600
13,337600
15,1500000
1,12400000
2,60800000
3,13700000
4,287600
5,3200000
6,1000
10,74400
12,1000
1,42300000
2,22300000
3,12800000
4,1000
6,1000
7,1000
8,1000
10,1000
1,614800000
2,25000000
4,7500
6,5300000
7,9400
8,1000
10,1000
1,129900000
2,6700000
3,2400000
4,2100
5,70400
6,1000
7,3200
8,1000
9,1000
10,1000
1,801100
2,53400
3,28500000
4,345600
6,2100
7,1200
9,2300
1,5200000
2,13100000
3,1500000
4,2700000
5,52600000
6,422500
8,1000
10,4400
11,1000
12,1000
16,1000
19,1000
1,31800000
2,25800000
3,324300
4,13200
5,115200
6,2100
8,1200
11,4100
12,1000
1,544500000
2,69400000
3,286800
4,4300000
5,47900
6,1000
7,1000
8,643700
9,6300
10,1000
11,1000
16,3000
18,2200
1,243300000
2,57300
3,12900
4,60700
5,266700
7,9200
13,1000
15,74200
1,380500000
2,4400000
3,202800000
4,30200
5,7700
1,19700000
2,45800000
3,193900
4,19400
5,1000
6,1000
7,2300000
8,1000
10,8700
1,726800000
2,9500000
3,84200000
4,305500000
5,30900000
6,816500
7,10200000
8,12100000
9,9400000
10,6800000
11,88600
12,260000
13,1100000
14,735300
15,78300
16,11000000
17,30000
18,9500
19,128000
20,44400
21,35600
22,5100
23,1000
24,88600
25,6700
1,72200000
2,490100
3,1800
5,1000
6,1000
1,37500000
2,643500
3,2400000
4,124500
5,13000
6,32200
7,1000
9,5400
1,400100000
2,53100000
3,43600000
4,232300000
5,17400000
6,9500000
7,35700000
8,29600000
9,6100000
10,152800
11,307800
12,64500
13,30400
14,7100
15,40400
16,8700
17,117700
18,1000
19,2100000
20,1000
21,33900
22,1000000
23,1000
24,1000
25,2100
1,764200000
2,266200
3,150600
4,583700
5,12500000
6,7400000
8,2500
9,210200
10,217200
11,20300
12,1100
14,25000
15,2500
16,1000
21,1000
25,1000
1,727000000
2,36400000
3,37000000
4,98200000
5,689600
6,479700
9,3600
10,2300
12,116100
13,1000
17,1200
1,9700000
2,2500000
3,1000
4,283200
5,1000
7,1100
1,7100000
2,1200000
3,229400
4,1000
1,3600000
2,191000
1,6200000
2,3100000
3,119100
4,7500
5,1000
10,1000
13,1000
1,739200000
2,168100
3,4400000
4,36200000
5,4600000
6,3600000
7,78400
8,580900
9,161900
12,61200
14,1000
16,1000
1,132700000
2,1200000
3,118300
4,44800
5,6000
6,9400
7,11500
8,1200
11,1800
13,1000
1,311200000
2,8100
3,379000
4,240300
5,1000
1,14100000
2,71800000
3,1600000
4,11400
5,80500
7,429800
8,1200
1,3100000
2,43700000
3,6000000
4,67500
5,388500
6,21900
7,8600
8,9900
10,36300
1,340600000
2,118500
3,773400
4,64300
5,1000
6,1000
7,35600
9,1000
10,1000
1,1700000
2,16600000
3,23900
4,1000
5,28300000
6,1400
7,1000
8,1000
1,7000000
2,70900000
3,1000
4,2500
6,1000
9,1000
1,1600000
2,23000000
4,29600
5,2100
6,3600
7,1800
1,2900000
2,5200000
3,14900
5,1000
1,2500000
2,10000000
3,59400
4,18700
6,10900
7,4900
8,1000
10,1000
1,2000000
2,58600
3,438600
4,16700
5,4300
6,13900
7,79300
8,1000
9,3600
12,1000
1,156400000
2,4100000
3,465800
4,125400
5,1000
6,13300
7,136600
8,1000
10,1000
11,1700
1,207700000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
2,133200000
1,293700000
2,38900
3,186900
4,3000
6,3000
7,8600
1,2700000
2,31600000
3,11700000
4,3200000
6,7600
8,1000
9,1000
12,171400
1,2800000
2,191600000
3,158400
4,1000
5,3200000
6,4900
7,5100
8,15600
9,1000
10,5600000
11,30900
13,10500
14,4200
16,1000
1,432800000
2,209000000
3,1000
4,1000
5,74500
7,2000000
8,2600
10,753600
11,1000
12,254400
1,177600000
2,444000
3,31000000
4,996000
5,8900
1,318400000
2,3900000
3,7800000
4,186300000
5,4500
6,66900
7,18500000
8,49700
10,1000
18,1000
1,1200000
2,94300000
3,9600
4,2000
7,266900
9,1000
1,545200000
2,67900000
3,4600000
4,6700000
6,12700
7,1900000
8,161900
10,8500
15,1000
16,1000
1,1700000
2,6100000
3,4200
4,1300
5,1500
7,1000
1,177200000
2,20900000
3,64900000
4,3800000
5,1000
6,25000
7,1000
1,63800000
2,3000000
3,158500000
4,89500000
5,3600000
6,2100000
7,1000
9,21800
10,21300
12,6300
15,1000
17,1000
19,1000
1,233500000
2,65100
3,147600
4,13500000
5,4400
6,1000
10,8600
1,480900000
2,41400000
3,10600000
4,326600
5,9900
6,9800
7,66700
8,8600
8,8600
8,8600
8,8600
8,8600
8,8500
8,8600
8,8600
8,8600
8,8500
8,8600
8,8600
8,8600
8,8600
8,8600
8,8600
8,8600
8,8600
1,490800000
2,68500000
3,2300000
4,25400000
5,148600
6,55800
7,1000
11,1000
1,85700000
2,2100000
3,17100000
4,81900
5,9600
6,1000
7,4500
8,14800
9,1000
1,26500000
2,110900000
3,90100000
4,2200000
5,495400
6,79600
7,232700
8,4200
9,59500
12,1000
13,58600
14,1000
15,1000
17,1000
1,182800000
2,8500000
3,113500000
4,4100000
5,1000
6,11300
7,629800
8,23500
9,11700
16,1000
19,1000
1,504800000
2,712600000
3,111500
4,1000
5,3400
6,115900
7,7400
8,1000
10,1000
1,37400000
2,423100000
3,8200000
4,19200000
5,22500
6,88400
7,777000
8,22100
9,1000
11,20000
1,109100000
2,240000
3,7500
4,3700000
5,21100
6,125100
7,1300
8,1000
10,1000
1,26400000
2,1000000
3,382600
4,3600000
5,426300
6,3100
7,1000
1,685200000
2,10000000
3,193700000
4,1300000
5,41900
6,41800
7,34700
8,38200
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
9,34400
1,30200000
2,335100000
3,1900000
4,2800
5,3000
8,4400
9,1000
10,1900
16,1000
1,460300000
2,103900
3,141400000
4,14100000
5,33300
6,2300
7,51400
1,102900000
2,43100000
3,2100000
4,6900
5,258900
6,1000
9,1000
1,125300000
2,137700000
3,108000
4,45100
5,5000
6,12500
7,263800
9,1000
12,1000
1,552900000
2,32800000
3,17700000
4,480400
5,1000
7,18500
9,1000
11,16700
12,11000
22,1000
1,29100000
2,3400000
3,24800000
4,36600
5,7600000
6,172300
7,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
8,1000
1,480900000
2,107200000
3,3200000
4,12300000
6,14600000
7,6800000
9,1000000
11,10900
12,1000
17,1000
1,158100000
2,147200
3,13800000
4,49400000
6,1000
7,1400
8,1000
11,2100
13,1000
1,739200000
2,184200000
3,18200000
4,9600000
5,929200
6,1000
7,47300
8,1500
10,10900
13,1900
14,1000
1,19400000
2,12200000
3,516900
4,1000
5,3300000
6,4100
8,70500
12,35500
1,93900000
2,532700
3,159600000
4,100100000
5,1000
6,316600
7,24000
8,55100
9,9600
11,1000
13,1000
14,1100
15,2800000
18,1000
1,139500000
2,86600000
3,7300
4,79200
5,843200
6,61800
7,158400
11,2300
12,1000
15,1000
1,107100000
2,119100000
3,630600
4,2400000
5,17600
6,1000
8,80900
10,2800000
13,1900
16,1000
18,4300
1,586800000
2,76200000
3,6100000
4,55000
5,132100
6,1000
7,116800
16,1000
17,2100
1,410200000
2,190000000
3,58800000
4,146100
5,206300
8,1000
9,1100
11,1000
1,39900000
2,1600000
3,62500
5,214000
7,4000
8,1000
9,1000
11,5700
15,1000
18,1000
1,711300
2,26200000
3,2200000
4,26700
6,38100
8,134100
1,4800000
2,20600000
3,1000
4,202200
7,1100000
9,295600
12,1000
19,1000
1,78200000
2,7500000
3,109700
4,128000
5,1000
6,91500
7,47500
11,1000
16,1000
1,8700000
2,12800000
3,8300000
4,1200000
5,130900
6,342500
7,11600
8,3700
9,1600
10,2200
11,1600
1,5500000
2,701200
3,16800
4,5900000
5,7600
6,2100
7,3100
9,1000
1,353300000
2,1200000
3,14000
4,2400000
5,1000
6,1000
7,4000
1,6700000
2,4200000
3,17200
4,1100000
5,1100000
6,288700
7,1000
10,1000
12,265500
14,1000
15,1000
16,1000
17,1000
1,560100000
2,35500000
3,5000
4,19400
5,33700
6,1000
7,1300
11,1000
1,3800000
2,695300000
3,3600000
4,1000000
11,4200
14,1000
1,36300000
2,12300000
3,29900000
4,1900
5,18400
6,244800
9,48600
1,5600000
2,2700000
3,1000
4,20100000
5,378300
6,2000
7,1000
8,1100
1,235600000
