num_interests,reach
1,32585.30012566
1,117334.71433323
1,138249.0004623
2,6124.1072144563
2,30599.193765412
2,40043.949134205
3,1063.7903704197
3,6478.211897911
3,9624.0254419678
4,178.31959129141
4,578.357628836
4,866.03585375827
5,72.912287700312
5,246.24996815791
5,392.58534630924
6,70.3082774253
6,237.45532643798
6,378.56444108391
1,26910.659751893
1,3030999.7526089
1,4160964.280884
2,544.53961008256
2,535951.80622555
2,839209.86794128
3,599.18463621275
3,514268.1997524
3,811790.19181388
4,8.9845072974667
4,420830.6175974
4,688588.41567999
5,526.56369136197
5,421212.4705767
5,683779.75344785
6,465.76971947676
6,404576.11717088
6,663107.0497126
7,47.311071397547
7,396779.1499838
7,648823.67415816
8,55.490944909646
8,372936.93682564
8,617471.22407946
9,55.490944909646
9,372936.93682564
9,617471.22407946
10,95.693059254588
10,299208.10801705
10,489633.87970101
11,281.31191165757
11,172855.41257433
11,275917.9565487
12,519.76117062863
12,174424.57408777
12,278769.06269755
13,809.67677368637
13,112388.31723638
13,177927.08969958
14,940.5278923766
14,46096.772981493
14,71858.213564195
15,1052.4780348331
15,46593.559609407
15,72095.397137321
16,905.75636056529
16,45906.207952879
16,71522.565233316
17,940.93033264305
17,45824.54689395
17,71382.165609262
18,757.81312459632
18,24230.158371622
18,39077.18069499
19,527.29789871602
19,12314.798667208
19,20767.732311882
20,620.63809557521
20,7803.0761854036
20,13617.713816755
21,581.36614456529
21,7150.0762574836
21,12560.577185313
22,581.36614456529
22,7150.0762574836
22,12560.577185313
23,590.3433618158
23,6818.4733548454
23,11929.006828658
24,391.61272174852
24,5662.0560834316
24,10208.741304668
1,8729.9452656571
1,7878508.4602506
1,12050808.008094
2,10871.872645255
2,5764595.1624437
2,9017133.722773
3,8507.024089736
3,4302864.6299733
3,6841590.3481931
4,8421.0945534627
4,4305976.4245698
4,6859384.1638185
5,8266.2850301264
5,3281048.8095139
5,5311876.9861592
6,7205.2261723226
6,3171280.3710614
6,5177213.8710824
7,2598.5945263018
7,3082350.4652304
7,5057995.7477907
8,2598.5945263018
8,3082350.4652304
8,5057995.7477907
9,11.23408908943
9,2493701.0588541
9,4132315.1664167
10,10.463412772238
10,2216059.2869881
10,3711772.5700312
11,10.433771376329
11,2210013.203003
11,3701251.6488328
12,10.433771374999
12,2204450.6000034
12,3708191.1396028
13,10.10227166771
13,1997800.3557572
13,3393647.9468576
14,165.11284483023
14,1023951.0870996
14,1807751.5407866
15,244.79881230824
15,884724.24909099
15,1598798.5190572
16,17.036855982897
16,555443.91427253
16,1041121.3749828
17,17.048114162059
17,546056.26837199
17,1023860.3088794
18,17.048114162059
18,546056.26837199
18,1023860.3088794
19,17.048114162059
19,546056.26837199
19,1023860.3088794
20,17.048114162059
20,546056.26837199
20,1023860.3088794
21,17.048114162059
21,546056.26837199
21,1023860.3088794
22,16.87763302066
22,545133.28929843
22,1024095.7612019
23,13.533950670612
23,387244.32223276
23,756071.00462258
24,13.533950670612
24,387244.32223276
24,756071.00462258
1,8729.9452656571
1,7878508.4602506
1,12050808.008094
2,14433.64454143
2,7774179.3685881
2,11925258.384844
3,10809.390617782
3,5731061.848855
3,8960426.314276
4,11547.273382998
4,5716417.2340826
4,8959231.2956656
5,11580.517196148
5,5510050.7056304
5,8676781.8390086
6,3332.5773556463
6,5474142.4438828
6,8593330.4764066
7,6250.1357920933
7,5178339.3351988
7,8236325.6677163
8,6250.1357920933
8,5178339.3351988
8,8236325.6677163
9,1095.1909670112
9,2546859.0710769
9,4204739.6099025
10,119.84059221644
10,2423804.1580975
10,4019207.8429308
11,711.33133099512
11,707501.38172651
11,1156696.6627506
12,41.366197585755
12,711444.16814706
12,1158500.3592291
13,139.91555931817
13,687863.63087212
13,1114120.03428
14,175.39996384426
14,676970.95758322
14,1105285.2511992
16,24.620495884566
16,591639.13849834
16,962739.89989363
17,468.84216042732
17,318386.48412207
17,532067.96873198
18,511.30191757857
18,301888.97965035
18,502508.26489462
19,565.19838480419
19,174418.67116671
19,280465.1741703
20,528.09391121343
20,154416.54750972
20,247044.71138003
21,496.4029290247
21,138497.52423881
21,219243.27480653
22,391.40038464466
22,136467.17022217
22,215872.13957126
23,508.38056998539
23,105249.6943819
23,168261.78067528
24,508.38056998539
24,105249.6943819
24,168261.78067528
1,8729.9452656571
1,7878508.4602506
1,12050808.008094
2,10871.872645255
2,5764595.1624437
2,9017133.722773
3,3189.8447588033
3,5750775.8083396
3,8985050.960534
4,13079.911530429
4,5527211.7242669
4,8707612.6773563
5,8041.4530111408
5,5426209.9672062
5,8551073.1388726
6,6204.0318400414
6,5182141.8630116
6,8248312.2165186
7,6204.0318400414
7,5182141.8630116
7,8248312.2165186
8,3514264.9679927
8,5671910.0313582
9,3143127.1583872
9,5125938.125506
10,3150260.1520395
10,5102841.5040214
11,1529.1028501182
11,1004112.5612937
11,1598525.6065106
12,648.5150894604
12,115884.53161543
12,182191.59450145
13,612.8823922373
13,115702.4341164
13,182222.5824589
14,754.04652935556
14,114413.54043709
14,178867.79747134
15,1348.9495211807
15,103075.48491789
15,159911.72540325
16,2505.2593129536
16,38005.54853704
16,56735.749243007
17,2340.9215336437
17,23512.712862521
17,34491.526658364
18,1614.7205246633
18,11426.174589154
18,17402.545952772
19,527.32514236694
19,5248.290151388
19,7700.941867161
20,527.32514236694
20,5248.290151388
20,7700.941867161
21,527.32514236694
21,5248.290151388
21,7700.941867161
22,586.84333853892
22,5269.8146622915
22,7725.4084825197
23,586.84333853892
23,5269.8146622915
23,7725.4084825197
24,526.7133962621
24,5242.2016477321
24,7692.0080598905
1,143494.08416478
1,32602278.570662
1,49007305.528475
2,79174.133720606
2,22177376.330184
2,33827436.129136
3,75351.257777032
3,22076275.546359
3,33602095.851258
4,76021.819480574
4,20958080.447913
4,32087491.543577
5,102177.12299565
5,20536837.755485
5,31356737.645668
6,102177.12299565
6,20536837.755485
6,31356737.645668
7,16286.567380282
7,12707812.598433
7,19976573.808841
8,19968.985993692
8,3064719.7491394
8,4691195.3163829
9,19968.985993692
9,3064719.7491394
9,4691195.3163829
10,1059858.0931863
10,1683816.1828171
11,1061448.1477123
11,1684824.9273046
12,12.246487630384
12,944055.10480483
12,1485193.6834363
13,42.036844268432
13,896631.40258107
13,1413215.431177
14,15.232767539718
14,820872.9037638
14,1306232.7882809
15,8.4382952030596
15,508564.2334114
15,807903.18081715
16,621.45389906674
16,297863.78813027
16,466970.23194866
17,290.74362015294
17,262436.4682551
17,413903.21168616
18,290.74362015294
18,262436.4682551
18,413903.21168616
19,290.74362015294
19,262436.4682551
19,413903.21168616
20,290.74362015093
20,257520.27878195
20,410118.82081524
21,290.74362015093
21,257520.27878195
21,410118.82081524
22,290.74362015093
22,257520.27878195
22,410118.82081524
23,266.81894874249
23,234569.36996217
23,364141.85615626
24,266.81894874249
24,234569.36996217
24,364141.85615626
1,143494.08416478
1,32602278.570662
1,49007305.528475
2,79174.133720606
2,22177376.330184
2,33827436.129136
3,19104.238453815
3,14793575.163013
3,22789312.539982
4,19035.764480577
4,14631786.811629
4,22621535.874035
5,60694.173434658
5,10044268.897863
5,15773320.296586
6,65921.234010478
6,9643157.5170823
6,15252942.564334
7,54096.060655432
7,9613121.044356
7,15228375.370388
8,50893.529481846
8,8872816.492166
8,14074670.479633
9,50893.529481846
9,8872816.492166
9,14074670.479633
10,53400.778252753
10,7174668.382217
10,11597266.820951
11,36515.367761814
11,6394389.3714903
11,10436000.89754
12,47684.040421419
12,6015084.504555
12,9895872.9484322
13,32956.592081128
13,5357082.0770862
13,8906635.2867951
14,9644.4675086007
14,1923407.5014243
14,2998604.0670954
15,6440.6302042993
15,1840104.5726184
15,2856449.4713652
16,16.98572660786
16,553703.36551833
16,904316.57715924
17,18.069921923596
17,550122.48404739
17,897316.9503591
18,274.99956451594
18,515071.98649497
18,840785.1359595
19,136.24638037149
19,509859.29103905
19,827007.19877032
20,21.177009621923
20,500671.64941426
20,812904.39188672
21,91.228908400933
21,423962.56231573
21,692265.97772455
22,70.359466144056
22,346660.53466722
22,569037.48462267
23,75.762060613841
23,320240.04306336
23,526817.10877088
24,281302.7817357
24,466184.0954825
1,143494.08416478
1,32602278.570662
1,49007305.528475
2,79174.133720606
2,22177376.330184
2,33827436.129136
3,19104.238453815
3,14793575.163013
3,22789312.539982
4,19035.764480577
4,14631786.811629
4,22621535.874035
5,21776.085679653
5,14106474.625442
5,21907687.488103
6,17038.64976714
6,13861537.144896
6,21565727.005732
7,48116.15592477
7,13464896.260217
7,20960432.355066
