num_interests,audience
25,1359500000
25,1359500000
25,2700000
25,3800
25,1359500000
25,1700000
25,3600
25,1359500000
25,1359500000
25,1359500000
25,1359500000
25,1359500000
25,2700000
25,31100
25,1000
25,1359500000
25,1359500000
25,46000
25,1000
25,1359500000
25,1359500000
25,2400000
25,21300
25,1359500000
25,4600000
25,1359500000
25,2000000
25,53600
25,20200
25,9300
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1359500000
25,18200000
25,285700
25,11800
25,1400
25,1359500000
25,866500
25,6600
25,1359500000
25,8800000
25,19500
25,1359500000
25,1359500000
25,1359500000
25,684800
25,1300
25,1359500000
25,2700000
25,3200
25,1000
25,1359500000
25,4400
25,1359500000
25,74700
25,1100
25,1359500000
25,1359500000
25,1359500000
25,1359500000
25,2400000
25,3000
25,1359500000
25,1600000
25,1359500000
25,5600000
25,5400
25,1359500000
25,23400000
25,275900
25,210300
25,131100
25,22800
25,5500
25,3100
25,1000
25,1000
25,1000
25,1000
25,1359500000
25,3000000
25,1800
25,1359500000
25,1359500000
25,15200000
25,24000
25,1500
25,1000
25,1359500000
25,697600
25,3900
25,1359500000
25,1800000
25,1600
25,1359500000
25,17200
25,13400
25,13300
25,13400
25,13300
25,11600
25,11700
25,11700
25,11600
25,11600
25,11600
25,1000
25,1359500000
25,1359500000
25,1359500000
25,1359500000
25,388000
25,1000
25,1359500000
25,9700000
25,5900
25,1000
25,1359500000
25,6400000
25,61200
25,1000
25,1359500000
25,1359500000
25,1359500000
25,3500
25,1359500000
25,57100
25,1359500000
25,1359500000
25,1700000
25,1359500000
25,1359500000
25,2100000
25,326800
25,16400
25,3100
25,1000
25,1359500000
25,4800000
25,10800
25,1359500000
25,29400000
25,203700
25,1359500000
25,1500000
25,2000
25,1359500000
25,4600000
25,1359500000
25,1359500000
25,1359500000
25,1359500000
25,1700000
25,3600
25,1359500000
25,1359500000
25,1359500000
25,4000
25,1359500000
25,12700
25,1359500000
25,2700000
25,23000
25,1000
25,1359500000
25,234600
25,1000
25,1359500000
25,1359500000
25,1359500000
25,10600000
25,13600
25,2700
25,2200
25,2100
25,2000
25,2000
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1400
25,1359500000
25,364400
25,1000
25,1359500000
25,1500000
25,2800
25,1359500000
25,1900000
25,1200
25,1359500000
25,871800
25,1359500000
25,898500
25,1600
25,1359500000
25,1300000
25,1000
25,1359500000
25,1359500000
25,791800
25,1700
25,1359500000
25,1359500000
25,1359500000
25,1900000
25,5800
25,1359500000
25,36400
25,2500
25,1359500000
25,2400000
25,5000
25,1000
25,1359500000
25,234600
25,1359500000
25,224100
25,1359500000
25,1359500000
25,29400000
25,15800
25,1359500000
25,1359500000
25,4800000
25,1000
25,1359500000
25,1359500000
25,1100
25,1359500000
25,5400000
25,24400
25,1000
25,1359500000
25,4300000
25,2300
25,1359500000
25,1200000
25,23900
25,2000
25,1359500000
25,1359500000
25,1359500000
25,9100000
25,10400
25,1359500000
25,8200000
25,39500
25,1000
25,1359500000
25,1359500000
25,1800000
25,6900
25,1000
25,1359500000
25,366000
25,42500
25,1000
25,1359500000
25,13600000
25,21200
25,1000
25,1359500000
25,1359500000
25,1359500000
25,898500
25,1100
25,1359500000
25,1359500000
25,1400000
25,2500
25,1359500000
25,1359500000
25,1359500000
25,7100
25,3100
25,1359500000
25,2800000
25,1359500000
25,4700000
25,5000
25,1359500000
25,1359500000
25,1700000
25,11200
25,1359500000
25,1359500000
25,1900000
25,3300
25,1359500000
25,7300000
25,2900
25,1359500000
25,973900
25,1200
25,1359500000
25,2700000
25,81000
25,1500
25,1359500000
25,898500
25,9900
25,1359500000
25,1359500000
25,1700000
25,3000
25,1359500000
25,1700000
25,2200
25,1359500000
25,1300000
25,3200
25,1359500000
25,1900000
25,2700
25,1359500000
25,898500
25,1700
25,1359500000
25,16600000
25,130400
25,2800
25,1359500000
25,7000
25,1359500000
25,898500
25,1000
25,1359500000
25,8800000
25,24400
25,1000
25,1359500000
25,3400000
25,40700
25,1000
25,1359500000
25,1359500000
25,19100000
25,2200000
25,1200000
25,1200000
25,1100000
25,1000000
25,1000000
25,998600
25,991600
25,988100
25,824900
25,824900
25,824900
25,824900
25,824900
25,824900
25,824900
25,824900
25,824900
25,824900
25,824900
25,824900
25,824900
25,824900
25,824900
25,1359500000
25,647400
25,31100
25,2400
25,1359500000
25,1359500000
25,2000000
25,71200
25,1359500000
25,1500000
25,13400
25,1359500000
25,1600000
25,12900
25,1359500000
25,29400000
25,64600
25,1359500000
25,2800000
25,8300
25,3500
25,1359500000
25,60800
25,1000
25,1359500000
25,1359500000
25,1900000
25,1600
25,1359500000
25,3500000
25,10200
25,1000
25,1359500000
25,1359500000
25,1359500000
25,7300000
25,348600
25,92600
25,35800
25,14400
25,13400
25,7100
25,7000
25,1600
25,1600
25,1500
25,1500
25,1500
25,1500
25,1500
25,1500
25,1500
25,1500
25,1500
25,1500
25,1500
25,1500
25,1500
25,1500
25,1500
25,1359500000
25,1359500000
25,1359500000
25,9200000
25,26700
25,1359500000
25,1359500000
25,1900000
25,2400
25,1359500000
25,1359500000
25,1700000
25,2700
25,1359500000
25,1359500000
25,16800000
25,94700
25,1000
25,1359500000
25,1359500000
25,4700000
25,205400
25,5600
25,1000
25,1359500000
25,1359500000
25,1500000
25,1359500000
25,47400000
25,21800
25,1000
25,1359500000
25,2200000
25,3900
25,1359500000
25,2900000
25,1000
25,1359500000
25,1359500000
25,1700000
25,1359500000
25,2800000
25,10500
25,1000
25,1359500000
25,1100000
25,6700
25,1000
25,1359500000
25,1800000
25,1359500000
25,1900000
25,58900
25,1100
25,1359500000
25,1800000
25,3600
25,1359500000
25,6900000
25,177800
25,1000
25,1359500000
25,3300000
25,13000
25,1359500000
25,285900
25,1300
25,1359500000
25,1000
25,1359500000
25,3700000
25,189200
25,1000
25,1359500000
25,1700000
25,2100
25,1359500000
25,3300000
25,39700
25,1359500000
25,1359500000
25,1400000
25,1000
25,1359500000
25,1359500000
25,6700000
25,1000
25,1359500000
25,8000000
25,15000
25,1359500000
25,104200000
25,2900000
25,384400
25,285300
25,275900
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,274800
25,1359500000
25,1200000
25,9200
25,1359500000
25,5500000
25,77200
25,15300
25,1600
25,1200
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1000
25,1359500000
25,9400000
25,17400
25,1000
25,1359500000
25,1359500000
25,3000000
25,183500
25,1800
25,1200
25,1359500000
25,1900000
25,7700
25,1000
25,1359500000
25,1359500000
25,5000000
25,13900
25,1359500000
25,2700000
25,13500
25,1359500000
25,8100000
25,15000
25,1000
25,1359500000
25,2900000
25,2600
25,1359500000
25,797200
25,33300
25,1359500000
25,1359500000
25,2800000
25,3300
25,1359500000
25,1359500000
25,1359500000
25,8700
25,1359500000
25,2600000
25,1000
25,1359500000
25,10800000
25,8500
25,1359500000
25,13200000
25,6100
25,1359500000
25,1359500000
25,17200
25,13400
25,13300
25,1000
25,1359500000
25,1359500000
25,1359500000
25,1800000
25,2700
25,1359500000
25,4400000
25,34300
25,1000
25,1359500000
25,2700000
25,6700
25,1000
25,1359500000
25,1359500000
25,1359500000
25,1359500000
25,29400000
25,116300
25,1359500000
25,1700000
25,3000
25,1359500000
25,1000
25,1000
25,1359500000
25,1900000
25,228100
25,31300
25,16000
25,12800
25,9500
25,9300
25,9200
25,7100
25,5900
25,5900
25,5800
25,5800
25,5800
25,5800
25,5800
25,5800
25,5800
25,5800
25,5800
25,5800
25,5800
25,5800
25,5800
25,5800
25,1359500000
25,1359500000
25,2600000
25,8900
25,1300
25,1359500000
25,2000000
25,2500
25,1359500000
25,1700000
25,3600
25,1000
25,1359500000
25,8100000
25,3200
25,1800
25,1000
25,1359500000
25,2800000
25,33100
25,1359500000
25,713400
25,1200
25,1359500000
25,9800000
25,26900
25,1000
25,1359500000
25,797300
25,1000
25,1359500000
25,1700000
25,3500
25,1359500000
25,5800000
25,1000
25,1359500000
25,1800000
25,9400
25,1359500000
25,59700
25,1000
25,1359500000
25,720400
25,1000
25,1359500000
25,5200000
25,16400
25,1359500000
25,6100
25,1359500000
25,1359500000
25,479900000
25,438400000
25,388100000
25,358300000
25,149000000
25,25100000
25,18700000
25,18700000
25,18600000
25,18500000
25,18600000
25,18600000
25,18500000
25,16000000
25,16000000
25,16000000
25,16000000
25,16000000
25,16000000
25,16000000
25,16000000
25,16000000
25,16000000
25,16000000
25,16000000
25,1359500000
25,59100000
25,11800000
25,1100000
25,329300
25,261700
25,234300
25,198800
25,190600
25,172400
25,133500
25,133200
25,133000
25,132900
25,131800
25,131800
25,131100
25,131100
25,131100
25,131100
25,131100
25,131100
25,131100
25,131100
25,131100
25,131100
25,1359500000
25,949600
25,1100
25,1359500000
25,886200
25,3400
25,1000
25,1000
25,1359500000
25,4400
25,1359500000
25,445300
25,4100
25,1000
25,1000
25,1359500000
25,85200
25,1359500000
25,621300
25,1000
25,1359500000
25,5900000
25,234700
25,1359500000
25,5500000
25,28600
25,9100
25,7200
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1900
25,1359500000
25,8900000
25,1800
25,1359500000
25,2700000
25,3000
25,1359500000
25,6300000
25,5100
25,1359500000
25,13200000
25,68700
25,1359500000
25,2600000
25,33500
25,1000
25,1359500000
25,2700000
25,11600
25,1359500000
25,1359500000
25,1359500000
25,6400000
25,55600
25,1000
25,1359500000
25,8100000
25,7000
25,1359500000
25,4300000
25,18100
25,1000
25,1359500000
25,2500000
25,168900
